OBJECTID,SEMEL_YISHUV,SHEM_YISHUV,SHEM_YISHUV_ENGLISH,STAT_2022,YISHUV_STAT_2022,ROVA,TAT_ROVA,COD_TIFKUD,SHAPE_Length,SHAPE_Area
2524,4702,רמות,RAMOT,1,47020001,,,1,11351.2175465154,2036418.6628061
2525,5000,תל אביב -יפו,TEL AVIV - YAFO,111,50000111,1,11,1,2966.62009439065,534314.607586713
2526,5000,תל אביב -יפו,TEL AVIV - YAFO,112,50000112,1,11,1,2059.40125593335,257414.147009764
2527,5000,תל אביב -יפו,TEL AVIV - YAFO,113,50000113,1,11,1,3067.01079298387,513275.206604061
2528,5000,תל אביב -יפו,TEL AVIV - YAFO,114,50000114,1,11,1,3156.07105945326,348605.454882754
2529,5000,תל אביב -יפו,TEL AVIV - YAFO,115,50000115,1,11,5,6300.97632997306,1459716.7123964
2530,5000,תל אביב -יפו,TEL AVIV - YAFO,116,50000116,1,11,6,10320.2863272712,2398162.25386467
2531,5000,תל אביב -יפו,TEL AVIV - YAFO,121,50000121,1,12,1,2698.68437939116,423741.980146904
2532,5000,תל אביב -יפו,TEL AVIV - YAFO,122,50000122,1,12,1,2710.74754714003,413285.419296027
2533,5000,תל אביב -יפו,TEL AVIV - YAFO,123,50000123,1,12,1,2326.07209674178,269915.97944079
2534,5000,תל אביב -יפו,TEL AVIV - YAFO,124,50000124,1,12,1,2415.57616120739,286463.854628622
2535,5000,תל אביב -יפו,TEL AVIV - YAFO,125,50000125,1,12,1,2648.70043079178,232532.335542384
2536,5000,תל אביב -יפו,TEL AVIV - YAFO,211,50000211,2,21,1,3355.84598338989,249212.714977009
2537,5000,תל אביב -יפו,TEL AVIV - YAFO,212,50000212,2,21,1,2583.83857803181,331441.453442307
2538,5000,תל אביב -יפו,TEL AVIV - YAFO,213,50000213,2,21,1,2474.71625973054,368425.0843613
2539,5000,תל אביב -יפו,TEL AVIV - YAFO,214,50000214,2,21,1,2249.67673420785,307122.281695641
2540,5000,תל אביב -יפו,TEL AVIV - YAFO,221,50000221,2,22,1,2319.66223491067,330084.01983475
2541,5000,תל אביב -יפו,TEL AVIV - YAFO,222,50000222,2,22,1,2510.06319523841,353566.945463019
2542,5000,תל אביב -יפו,TEL AVIV - YAFO,223,50000223,2,22,1,3909.74271242331,553888.384212155
2543,5000,תל אביב -יפו,TEL AVIV - YAFO,224,50000224,2,22,1,3579.65638517321,420055.324452908
2544,5000,תל אביב -יפו,TEL AVIV - YAFO,311,50000311,3,31,6,2412.72076276497,249851.565932014
2545,5000,תל אביב -יפו,TEL AVIV - YAFO,312,50000312,3,31,1,1962.77711308112,170816.252086146
2546,5000,תל אביב -יפו,TEL AVIV - YAFO,313,50000313,3,31,1,1596.15445859624,115985.318355124
2547,5000,תל אביב -יפו,TEL AVIV - YAFO,314,50000314,3,31,1,1910.7247537265,211956.582154312
2548,5000,תל אביב -יפו,TEL AVIV - YAFO,315,50000315,3,31,1,1681.55636570289,178098.933977448
2549,5000,תל אביב -יפו,TEL AVIV - YAFO,316,50000316,3,31,1,1131.48243607954,72056.7204523748
2550,5000,תל אביב -יפו,TEL AVIV - YAFO,317,50000317,3,31,1,1296.91436787334,103613.249822279
2551,5000,תל אביב -יפו,TEL AVIV - YAFO,321,50000321,3,32,1,1222.53097425154,88885.3030374477
2552,5000,תל אביב -יפו,TEL AVIV - YAFO,322,50000322,3,32,1,975.643760338143,58082.64761648
2553,5000,תל אביב -יפו,TEL AVIV - YAFO,323,50000323,3,32,1,1518.9436248285,137989.223205901
2554,5000,תל אביב -יפו,TEL AVIV - YAFO,324,50000324,3,32,1,1463.31931428646,125188.658543023
2555,5000,תל אביב -יפו,TEL AVIV - YAFO,325,50000325,3,32,1,1525.90904566296,138538.946505092
2556,5000,תל אביב -יפו,TEL AVIV - YAFO,326,50000326,3,32,1,1315.36123064759,109498.646092839
2557,5000,תל אביב -יפו,TEL AVIV - YAFO,411,50000411,4,41,1,3117.61525729869,442880.257000063
2558,5000,תל אביב -יפו,TEL AVIV - YAFO,412,50000412,4,41,1,2382.555237508,331168.784114639
2559,5000,תל אביב -יפו,TEL AVIV - YAFO,421,50000421,4,42,1,2175.20997952129,263980.938831686
2560,5000,תל אביב -יפו,TEL AVIV - YAFO,422,50000422,4,42,1,1925.01926754152,201080.380230259
2561,5000,תל אביב -יפו,TEL AVIV - YAFO,423,50000423,4,42,1,2055.8752144575,223274.009533139
2562,5000,תל אביב -יפו,TEL AVIV - YAFO,511,50000511,5,51,1,2105.73853683476,199770.896139917
2563,5000,תל אביב -יפו,TEL AVIV - YAFO,512,50000512,5,51,1,1406.69350159337,97766.6613528182
2564,5000,תל אביב -יפו,TEL AVIV - YAFO,513,50000513,5,51,1,1399.13251500899,101024.831955406
2565,5000,תל אביב -יפו,TEL AVIV - YAFO,514,50000514,5,51,1,1438.8835192654,118757.598336753
2566,5000,תל אביב -יפו,TEL AVIV - YAFO,515,50000515,5,51,1,1390.35112216336,108976.367358513
2567,5000,תל אביב -יפו,TEL AVIV - YAFO,516,50000516,5,51,1,1661.46797862858,129745.31789305
2568,5000,תל אביב -יפו,TEL AVIV - YAFO,517,50000517,5,51,1,1531.24637265769,130391.129521581
2569,5000,תל אביב -יפו,TEL AVIV - YAFO,521,50000521,5,52,1,1576.5922686449,124709.640885645
2570,5000,תל אביב -יפו,TEL AVIV - YAFO,522,50000522,5,52,1,1544.12682773149,136162.352786671
2571,5000,תל אביב -יפו,TEL AVIV - YAFO,523,50000523,5,52,1,1623.58131435866,136554.980301321
2572,5000,תל אביב -יפו,TEL AVIV - YAFO,531,50000531,5,53,6,3424.86434721029,366879.813709072
2573,5000,תל אביב -יפו,TEL AVIV - YAFO,532,50000532,5,53,1,1958.95896949774,214953.294931739
2574,5000,תל אביב -יפו,TEL AVIV - YAFO,533,50000533,5,53,1,2647.75732759459,316438.252726474
2575,5000,תל אביב -יפו,TEL AVIV - YAFO,541,50000541,5,54,1,1707.06548308843,166064.224003867
2576,5000,תל אביב -יפו,TEL AVIV - YAFO,542,50000542,5,54,1,1616.18185092097,81147.0507631036
2577,5000,תל אביב -יפו,TEL AVIV - YAFO,543,50000543,5,54,1,1123.85159107316,74206.6663284903
2578,5000,תל אביב -יפו,TEL AVIV - YAFO,551,50000551,5,55,1,1864.63240868302,182424.615392752
2579,5000,תל אביב -יפו,TEL AVIV - YAFO,552,50000552,5,55,1,2117.50667615524,208401.817750998
2580,5000,תל אביב -יפו,TEL AVIV - YAFO,553,50000553,5,55,1,1006.88149243832,48645.936880589
2581,5000,תל אביב -יפו,TEL AVIV - YAFO,554,50000554,5,55,1,1476.17122585561,103822.683272918
2582,5000,תל אביב -יפו,TEL AVIV - YAFO,611,50000611,6,61,1,2334.72951753923,245643.634078353
2583,5000,תל אביב -יפו,TEL AVIV - YAFO,612,50000612,6,61,1,2222.70778358124,244525.171511216
2584,5000,תל אביב -יפו,TEL AVIV - YAFO,613,50000613,6,61,1,4134.53969488947,472734.858263328
2585,5000,תל אביב -יפו,TEL AVIV - YAFO,621,50000621,6,62,1,2495.59168532936,224184.675028048
2586,5000,תל אביב -יפו,TEL AVIV - YAFO,622,50000622,6,62,1,1968.10599302727,230719.402958722
2587,5000,תל אביב -יפו,TEL AVIV - YAFO,623,50000623,6,62,1,2160.58122487675,243866.167906575
2588,5000,תל אביב -יפו,TEL AVIV - YAFO,624,50000624,6,62,1,2158.74464272406,245722.313549805
2589,5000,תל אביב -יפו,TEL AVIV - YAFO,625,50000625,6,62,1,2023.96144563443,180723.743926946
2590,5000,תל אביב -יפו,TEL AVIV - YAFO,711,50000711,7,71,1,2214.34544239962,203460.089353818
2591,5000,תל אביב -יפו,TEL AVIV - YAFO,712,50000712,7,71,1,1520.15210397762,140684.296165438
2592,5000,תל אביב -יפו,TEL AVIV - YAFO,713,50000713,7,71,1,1629.2117705491,156993.354884597
2593,5000,תל אביב -יפו,TEL AVIV - YAFO,714,50000714,7,71,2,2230.95384942384,273337.836632609
2594,5000,תל אביב -יפו,TEL AVIV - YAFO,715,50000715,7,71,1,2185.47328604558,306667.334153093
2595,5000,תל אביב -יפו,TEL AVIV - YAFO,721,50000721,7,72,1,2099.64710196502,244921.920611277
2596,5000,תל אביב -יפו,TEL AVIV - YAFO,722,50000722,7,72,1,2697.47681166737,420892.813656511
2597,5000,תל אביב -יפו,TEL AVIV - YAFO,723,50000723,7,72,1,2166.7108587751,247245.25943275
2598,5000,תל אביב -יפו,TEL AVIV - YAFO,724,50000724,7,72,1,1609.52212447734,133177.833485086
2599,5000,תל אביב -יפו,TEL AVIV - YAFO,731,50000731,7,73,1,1748.42315918559,189536.044645666
2600,5000,תל אביב -יפו,TEL AVIV - YAFO,732,50000732,7,73,1,2379.60170654185,233992.882911166
2601,5000,תל אביב -יפו,TEL AVIV - YAFO,733,50000733,7,73,1,2635.22200431074,289571.903180875
2602,5000,תל אביב -יפו,TEL AVIV - YAFO,734,50000734,7,73,6,4785.14679291338,727979.434783975
2603,5000,תל אביב -יפו,TEL AVIV - YAFO,811,50000811,8,81,1,1798.27350208524,166043.094826474
2604,5000,תל אביב -יפו,TEL AVIV - YAFO,812,50000812,8,81,1,1413.2927380277,119053.738584534
2605,5000,תל אביב -יפו,TEL AVIV - YAFO,813,50000813,8,81,1,1105.71157291088,68016.0101206397
2606,5000,תל אביב -יפו,TEL AVIV - YAFO,814,50000814,8,81,1,2049.69013650767,226834.280127838
2607,5000,תל אביב -יפו,TEL AVIV - YAFO,815,50000815,8,81,1,2238.39370522084,231806.059583204
2608,5000,תל אביב -יפו,TEL AVIV - YAFO,816,50000816,8,81,1,1936.43398094616,207392.603243578
2609,5000,תל אביב -יפו,TEL AVIV - YAFO,817,50000817,8,81,1,1283.21336271023,94658.1255042433
2610,5000,תל אביב -יפו,TEL AVIV - YAFO,821,50000821,8,82,1,1783.18058390581,178748.447648616
2611,5000,תל אביב -יפו,TEL AVIV - YAFO,822,50000822,8,82,1,2173.0440290078,270217.532843225
2612,5000,תל אביב -יפו,TEL AVIV - YAFO,823,50000823,8,82,1,2792.09297080532,348075.965704644
2613,5000,תל אביב -יפו,TEL AVIV - YAFO,824,50000824,8,82,1,1964.79116307208,201889.434244305
2614,5000,תל אביב -יפו,TEL AVIV - YAFO,825,50000825,8,82,2,1145.50694039933,67016.4471660575
2615,5000,תל אביב -יפו,TEL AVIV - YAFO,826,50000826,8,82,1,1751.0820751307,122133.489023058
2616,5000,תל אביב -יפו,TEL AVIV - YAFO,831,50000831,8,83,6,2642.56232728616,408518.273977098
2617,5000,תל אביב -יפו,TEL AVIV - YAFO,832,50000832,8,83,1,2662.67430293389,353787.940174993
2618,5000,תל אביב -יפו,TEL AVIV - YAFO,833,50000833,8,83,1,3276.72539717731,448312.464475131
2619,5000,תל אביב -יפו,TEL AVIV - YAFO,911,50000911,9,91,1,1486.79512375662,140233.591054817
2620,5000,תל אביב -יפו,TEL AVIV - YAFO,912,50000912,9,91,1,2481.51263615043,274566.392828505
2621,5000,תל אביב -יפו,TEL AVIV - YAFO,913,50000913,9,91,2,2577.33051510816,142818.027938648
2622,5000,תל אביב -יפו,TEL AVIV - YAFO,914,50000914,9,91,1,2791.27135604219,326779.64059614
2623,5000,תל אביב -יפו,TEL AVIV - YAFO,915,50000915,9,91,1,2837.65578362217,206431.768868705
2624,5000,תל אביב -יפו,TEL AVIV - YAFO,916,50000916,9,91,1,1659.33344206181,167064.536728456
2625,5000,תל אביב -יפו,TEL AVIV - YAFO,921,50000921,9,92,1,2533.53101569782,370435.460162329
2626,5000,תל אביב -יפו,TEL AVIV - YAFO,922,50000922,9,92,1,2373.55164394483,326970.179244376
2627,5000,תל אביב -יפו,TEL AVIV - YAFO,923,50000923,9,92,6,2220.47497838086,277235.050594705
2628,5000,תל אביב -יפו,TEL AVIV - YAFO,924,50000924,9,92,1,1408.29636519318,125025.364739811
2629,5000,תל אביב -יפו,TEL AVIV - YAFO,931,50000931,9,93,6,1769.19813678897,189293.599214071
2630,5000,תל אביב -יפו,TEL AVIV - YAFO,932,50000932,9,93,1,2579.34835196931,400321.2270568
2631,5000,תל אביב -יפו,TEL AVIV - YAFO,933,50000933,9,93,1,2439.93191636567,370870.018644388
2632,5000,תל אביב -יפו,TEL AVIV - YAFO,934,50000934,9,93,1,2252.98966833203,244172.664287284
2633,5000,תל אביב -יפו,TEL AVIV - YAFO,935,50000935,9,93,1,2219.87715467997,241387.805592326
2634,5000,תל אביב -יפו,TEL AVIV - YAFO,1011,50001011,10,101,1,2736.34070221215,274150.658190922
2635,5000,תל אביב -יפו,TEL AVIV - YAFO,1012,50001012,10,101,1,1776.74847592406,191662.264103183
2636,5000,תל אביב -יפו,TEL AVIV - YAFO,1013,50001013,10,101,1,1561.9240909429,124280.065128978
2637,5000,תל אביב -יפו,TEL AVIV - YAFO,1014,50001014,10,101,1,2081.27149287332,231416.209490857
2638,5000,תל אביב -יפו,TEL AVIV - YAFO,1021,50001021,10,102,1,2570.22257373088,291951.786380754
2639,5000,תל אביב -יפו,TEL AVIV - YAFO,1022,50001022,10,102,1,1668.62916740286,154269.732397733
2640,5000,תל אביב -יפו,TEL AVIV - YAFO,1023,50001023,10,102,1,3953.634525641,388981.052566441
2641,5000,תל אביב -יפו,TEL AVIV - YAFO,1024,50001024,10,102,6,5267.47872920226,1053780.97956718
2642,5000,תל אביב -יפו,TEL AVIV - YAFO,1031,50001031,10,103,1,2238.64195583555,256369.46657759
2643,5000,תל אביב -יפו,TEL AVIV - YAFO,1032,50001032,10,103,1,2217.60935434594,236966.128600492
2644,5000,תל אביב -יפו,TEL AVIV - YAFO,1033,50001033,10,103,1,2180.04898870569,206400.532157081
2645,5000,תל אביב -יפו,TEL AVIV - YAFO,1034,50001034,10,103,1,1488.70490127777,124092.097986887
2646,5000,תל אביב -יפו,TEL AVIV - YAFO,1041,50001041,10,104,1,2211.32891469428,149205.23928291
2647,5000,תל אביב -יפו,TEL AVIV - YAFO,1042,50001042,10,104,1,2474.85559952979,154403.48991704
2648,5000,תל אביב -יפו,TEL AVIV - YAFO,1043,50001043,10,104,1,1765.9345128937,184390.656700278
2649,5000,תל אביב -יפו,TEL AVIV - YAFO,1111,50001111,11,111,1,5526.2276580692,1156347.67281927
2650,5000,תל אביב -יפו,TEL AVIV - YAFO,1112,50001112,11,111,1,18026.9979408725,3148613.29617272
2651,5000,תל אביב -יפו,TEL AVIV - YAFO,1121,50001121,11,112,1,2907.98131602481,322616.870341103
2652,5000,תל אביב -יפו,TEL AVIV - YAFO,1122,50001122,11,112,4,1872.60551892865,193825.230516876
2653,5000,תל אביב -יפו,TEL AVIV - YAFO,1123,50001123,11,112,1,2325.95861724776,341567.990189938
2654,5000,תל אביב -יפו,TEL AVIV - YAFO,1131,50001131,11,113,1,2728.27040292481,325834.774426664
2655,5000,תל אביב -יפו,TEL AVIV - YAFO,1132,50001132,11,113,1,3394.74559550483,559732.758381017
2656,5000,תל אביב -יפו,TEL AVIV - YAFO,1133,50001133,11,113,1,2815.86765113136,421264.992949573
2657,5000,תל אביב -יפו,TEL AVIV - YAFO,1211,50001211,12,121,1,4591.87769501492,656426.610680264
2658,5000,תל אביב -יפו,TEL AVIV - YAFO,1212,50001212,12,121,1,2806.80614905207,471068.636645027
2659,5000,תל אביב -יפו,TEL AVIV - YAFO,1213,50001213,12,121,1,3509.56734844008,580609.393287735
2660,5000,תל אביב -יפו,TEL AVIV - YAFO,1221,50001221,12,122,1,2595.69051027507,380690.569127485
2661,5000,תל אביב -יפו,TEL AVIV - YAFO,1222,50001222,12,122,1,2731.5453465555,405574.267114085
2662,5000,תל אביב -יפו,TEL AVIV - YAFO,1223,50001223,12,122,1,3692.3364565347,724840.082707156
2663,5000,תל אביב -יפו,TEL AVIV - YAFO,1224,50001224,12,122,2,5519.04889886841,738240.810408753
2664,5000,תל אביב -יפו,TEL AVIV - YAFO,1225,50001225,12,122,4,4816.99596569432,793532.069054273
2665,5000,תל אביב -יפו,TEL AVIV - YAFO,1231,50001231,12,123,1,2367.77777383926,154743.848044714
2666,5000,תל אביב -יפו,TEL AVIV - YAFO,1232,50001232,12,123,1,2274.91213515911,246534.413531027
2667,5000,תל אביב -יפו,TEL AVIV - YAFO,1311,50001311,13,131,1,5523.19140404361,331670.006128191
2668,5000,תל אביב -יפו,TEL AVIV - YAFO,1312,50001312,13,131,1,1067.90446096648,69729.2436446572
2669,5000,תל אביב -יפו,TEL AVIV - YAFO,1313,50001313,13,131,1,1032.41946088316,64124.6505800715
2670,5000,תל אביב -יפו,TEL AVIV - YAFO,1314,50001314,13,131,1,1178.26359703038,80159.9594934449
2671,5000,תל אביב -יפו,TEL AVIV - YAFO,1315,50001315,13,131,1,1748.82158675987,170413.427449951
2672,5000,תל אביב -יפו,TEL AVIV - YAFO,1316,50001316,13,131,1,1118.12227760671,77090.0737672707
2673,5000,תל אביב -יפו,TEL AVIV - YAFO,1317,50001317,13,131,1,1271.11925965746,86061.8938960614
2674,5000,תל אביב -יפו,TEL AVIV - YAFO,1321,50001321,13,132,1,1201.01253958665,84244.0758753338
2675,5000,תל אביב -יפו,TEL AVIV - YAFO,1322,50001322,13,132,1,1061.58741365812,66060.3568037786
2676,5000,תל אביב -יפו,TEL AVIV - YAFO,1323,50001323,13,132,1,1293.60883583972,86666.5333906773
2677,5000,תל אביב -יפו,TEL AVIV - YAFO,1331,50001331,13,133,1,1641.99177434815,93785.8832443071
2678,5000,תל אביב -יפו,TEL AVIV - YAFO,1332,50001332,13,133,1,1160.95717203166,83450.7778671268
2679,5000,תל אביב -יפו,TEL AVIV - YAFO,1333,50001333,13,133,1,1032.9596729588,50953.4550245129
2680,5000,תל אביב -יפו,TEL AVIV - YAFO,1341,50001341,13,134,1,1554.03328253463,128621.81106869
2681,5000,תל אביב -יפו,TEL AVIV - YAFO,1342,50001342,13,134,1,1447.11891771475,97889.5842526364
2682,5000,תל אביב -יפו,TEL AVIV - YAFO,1343,50001343,13,134,1,1710.58510433451,125155.850854609
2683,5000,תל אביב -יפו,TEL AVIV - YAFO,1411,50001411,14,141,1,1427.94829802279,126889.331101978
2684,5000,תל אביב -יפו,TEL AVIV - YAFO,1412,50001412,14,141,1,1529.86810983959,142084.02121639
2685,5000,תל אביב -יפו,TEL AVIV - YAFO,1413,50001413,14,141,1,2011.48274771615,258401.314403429
2686,5000,תל אביב -יפו,TEL AVIV - YAFO,1414,50001414,14,141,4,857.835839931872,58283.4693675949
2687,5000,תל אביב -יפו,TEL AVIV - YAFO,1415,50001415,14,141,1,1687.7824866882,171811.379175967
2688,5000,תל אביב -יפו,TEL AVIV - YAFO,1416,50001416,14,141,1,1309.44259878548,99235.874702247
2689,5000,תל אביב -יפו,TEL AVIV - YAFO,1417,50001417,14,141,1,1408.67283010671,124071.350995459
2690,5000,תל אביב -יפו,TEL AVIV - YAFO,1421,50001421,14,142,1,1707.60848279048,148627.651272774
2691,5000,תל אביב -יפו,TEL AVIV - YAFO,1422,50001422,14,142,1,2097.92234211396,206397.020115665
2692,5000,תל אביב -יפו,TEL AVIV - YAFO,1423,50001423,14,142,1,1957.49352209463,200926.472548202
2693,5000,תל אביב -יפו,TEL AVIV - YAFO,1424,50001424,14,142,6,2013.51765873461,141787.275421832
2694,5000,תל אביב -יפו,TEL AVIV - YAFO,1425,50001425,14,142,5,1307.9097483858,104172.892695373
2695,5000,תל אביב -יפו,TEL AVIV - YAFO,1426,50001426,14,142,1,2046.77176997969,159666.58485307
2696,5000,תל אביב -יפו,TEL AVIV - YAFO,1427,50001427,14,142,6,2501.36894466728,263097.959049406
2697,5000,תל אביב -יפו,TEL AVIV - YAFO,1428,50001428,14,142,1,2162.39829786982,286169.072786454
2698,5000,תל אביב -יפו,TEL AVIV - YAFO,1511,50001511,15,151,1,4330.25231406922,286660.620272402
2699,5000,תל אביב -יפו,TEL AVIV - YAFO,1512,50001512,15,151,1,1982.85274447174,199743.366115553
2700,5000,תל אביב -יפו,TEL AVIV - YAFO,1513,50001513,15,151,1,1378.63539580155,104418.903612899
2701,5000,תל אביב -יפו,TEL AVIV - YAFO,1514,50001514,15,151,1,3040.28883072128,412384.460766987
2702,5000,תל אביב -יפו,TEL AVIV - YAFO,1515,50001515,15,151,1,3538.93175777843,322148.370904659
2703,5000,תל אביב -יפו,TEL AVIV - YAFO,1521,50001521,15,152,1,1764.12470385727,190474.613092604
2704,5000,תל אביב -יפו,TEL AVIV - YAFO,1522,50001522,15,152,1,1964.50695534683,230514.869572437
2705,5000,תל אביב -יפו,TEL AVIV - YAFO,1523,50001523,15,152,1,1962.28431311006,237664.472992595
2706,5000,תל אביב -יפו,TEL AVIV - YAFO,1524,50001524,15,152,1,1996.63817086146,229962.72873024
2707,5000,תל אביב -יפו,TEL AVIV - YAFO,1525,50001525,15,152,1,1882.05349333788,183126.329535006
2708,5000,תל אביב -יפו,TEL AVIV - YAFO,1526,50001526,15,152,1,2180.19906025847,265659.617602217
2709,5501,הגליל העליון,HaGalil HaElyon,,5501,,,,448670.698100301,272557470.412899
2710,5502,מרום הגליל,Merom HaGalil,,5502,,,,282745.435369391,160423732.696636
2711,5503,הגליל התחתון,HaGalil HaTahton,,5503,,,,226338.649977772,170473619.677316
2712,5504,מטה אשר,Matte Asher,,5504,,,,315815.820861503,164295042.745639
2713,5556,משגב,Misgav,,5556,,,,355156.376967018,136093045.775238
2714,5565,אל-בטוף,Al Batof,,5565,,,,11405.5155168059,633619.827846376
